local_id,longitude,latitude,peso,pontos_cobertos_tipo_0,pontos_cobertos_tipo_1
0,-45.91277273656456,-23.291262640447762,22.72,"[0, 22, 52, 62, 64, 82, 84, 96]","[0, 9, 18, 22, 31, 39, 41, 52, 53, 62, 64, 66, 77, 80, 82, 84, 88, 95, 96]"
1,-46.12281418538869,-23.250264513609764,98.42,"[1, 5, 8, 23, 93]","[1, 5, 8, 23, 43, 72, 81, 93]"
2,-46.04705825623192,-23.348998874834948,69.25,"[2, 19, 69, 71, 92, 99]","[2, 4, 19, 33, 60, 67, 69, 71, 89, 92, 99]"
3,-45.81883894955156,-23.31519184953935,53.41,"[3, 15, 44, 70, 75]","[3, 15, 35, 40, 44, 55, 70, 75, 83]"
4,-46.012991132489084,-23.325932923943245,69.6,"[4, 33, 99]","[2, 4, 19, 33, 56, 67, 71, 74, 89, 97, 99]"
5,-46.10386646359456,-23.23421224392073,96.64,"[1, 5, 8, 72, 93]","[1, 5, 8, 23, 28, 65, 72, 81, 93]"
6,-45.81883894955156,-23.3958489143977,53.18,"[6, 27, 46, 48, 54]","[6, 27, 46, 47, 48, 54, 59, 61, 87]"
7,-45.81883894955156,-23.20207212374724,51.66,"[7, 20, 68, 76, 85]","[7, 20, 68, 76, 85]"
8,-46.113563296602,-23.224874208956866,15.02,"[1, 5, 8, 81, 93]","[1, 5, 8, 23, 65, 72, 81, 93]"
9,-45.868259578183206,-23.306329653551742,41.1,[9],"[0, 9, 44, 52, 53, 55, 66, 75, 80, 83, 96]"
10,-45.907977814331225,-23.20207212374724,22.42,"[10, 45]","[10, 45, 63, 78]"
11,-45.91345709849233,-23.33864445879743,25.61,"[11, 31, 53, 80, 90, 94]","[11, 18, 31, 49, 52, 53, 58, 73, 80, 82, 90, 94, 96]"
12,-45.96682345484002,-23.3958489143977,4.72,"[12, 25, 86]","[12, 25, 86, 97]"
13,-46.10860460939432,-23.31312225326917,26.21,"[13, 34, 51]","[13, 34, 43, 51, 91]"
14,-46.01463350278543,-23.251764115202413,82.1,"[14, 16, 29, 57, 79, 98]","[14, 16, 24, 26, 29, 57, 79, 98]"
15,-45.81883894955156,-23.339828760759794,5.16,"[3, 15, 44, 61]","[3, 15, 27, 44, 59, 61, 70, 75, 83]"
16,-46.011936491598625,-23.238485943399898,56.66,"[14, 16, 24, 26, 57]","[14, 16, 24, 26, 29, 42, 57, 79, 98]"
17,-46.05559246531197,-23.28171541541971,64.49,"[17, 67, 89]","[17, 29, 43, 67, 72, 74, 79, 89, 91, 98]"
18,-45.95264659014276,-23.317059881780693,16.0,"[18, 31, 41, 56, 73, 77, 94]","[0, 11, 18, 31, 37, 39, 41, 49, 52, 56, 64, 73, 77, 80, 82, 88, 94, 96]"
19,-46.0370015020478,-23.359659200247663,8.79,"[2, 19, 60, 69, 71, 99]","[2, 4, 19, 33, 60, 69, 71, 92, 99]"
20,-45.81883894955156,-23.21796046110733,2.94,"[7, 20, 68, 76, 85]","[7, 20, 36, 68, 76, 85]"
21,-45.953501398560675,-23.227222219790207,1.58,"[21, 63]","[21, 57, 63, 95]"
22,-45.91826855102783,-23.276084191981067,70.76,"[0, 22, 52, 62, 64, 82, 84, 95, 96]","[0, 22, 31, 39, 41, 52, 62, 64, 66, 82, 84, 88, 95, 96]"
23,-46.107668200346765,-23.268156528837263,49.41,"[1, 23, 43]","[1, 5, 8, 23, 34, 43, 72, 91, 93]"
24,-46.00265802410613,-23.22098929010495,85.51,"[16, 24, 26]","[14, 16, 24, 26, 42, 57]"
25,-45.995515835412185,-23.3958489143977,33.54,"[12, 25]","[12, 25, 60, 86, 97]"
26,-46.001344346084274,-23.217610296530655,83.42,"[16, 24, 26]","[14, 16, 24, 26, 42, 57]"
27,-45.81883894955156,-23.376850442007168,31.49,"[6, 27, 46, 48, 54, 59, 61]","[6, 15, 27, 46, 47, 48, 54, 59, 61, 87]"
28,-46.06229730615569,-23.214278950459732,51.46,"[28, 42, 65]","[5, 28, 42, 65, 72]"
29,-46.038321610781004,-23.25859297059371,10.64,"[14, 29, 79]","[14, 16, 17, 29, 57, 72, 79, 98]"
30,-45.82499585813956,-23.268661650167385,29.47,"[30, 35, 36, 38, 40]","[30, 35, 36, 38, 40, 55, 70, 75]"
31,-45.924104215269594,-23.32032167764244,26.4,"[11, 18, 31, 52, 73, 80, 82, 94, 96]","[0, 11, 18, 22, 31, 39, 41, 49, 52, 53, 62, 64, 73, 77, 80, 82, 84, 88, 90, 94, 96]"
32,-46.081609456843886,-23.3958489143977,24.9,"[32, 50]","[32, 50, 69]"
33,-46.00715805022621,-23.324239927917233,18.48,"[4, 33, 56]","[2, 4, 19, 33, 56, 67, 71, 74, 89, 97, 99]"
34,-46.12281418538869,-23.29648305876982,76.49,"[13, 34, 43]","[13, 23, 34, 43, 51, 91]"
35,-45.81883894955156,-23.281880244223398,80.36,"[30, 35, 38, 40, 55, 70, 75]","[3, 30, 35, 36, 38, 40, 55, 70, 75]"
36,-45.81883894955156,-23.248286024714908,39.09,"[30, 36, 38]","[20, 30, 35, 36, 38, 40, 76, 85]"
37,-45.97641029793482,-23.289036667079348,49.46,"[37, 39, 77]","[18, 37, 39, 41, 56, 57, 64, 77, 88, 98]"
38,-45.81883894955156,-23.266003935097093,50.71,"[30, 35, 36, 38, 40]","[30, 35, 36, 38, 40, 55, 70, 75]"
39,-45.9568184424984,-23.290078809799535,28.86,"[37, 39, 41, 64, 77, 88]","[0, 18, 22, 31, 37, 39, 41, 52, 56, 62, 64, 77, 82, 84, 88, 95, 96]"
40,-45.81883894955156,-23.281642927048246,53.59,"[30, 35, 38, 40, 55, 70, 75]","[3, 30, 35, 36, 38, 40, 55, 70, 75]"
41,-45.949578127400265,-23.302126059154094,3.83,"[18, 39, 41, 64, 77, 82, 88]","[0, 18, 22, 31, 37, 39, 41, 52, 56, 62, 64, 73, 77, 80, 82, 84, 88, 94, 95, 96]"
42,-46.04298860279774,-23.208799509929193,22.45,"[28, 42]","[16, 24, 26, 28, 42, 65]"
43,-46.099705493663365,-23.28618009100725,25.73,"[23, 34, 43, 91]","[1, 13, 17, 23, 34, 43, 51, 72, 91]"
44,-45.834428861885776,-23.33244590544253,84.19,"[3, 15, 44, 83]","[3, 9, 15, 44, 55, 59, 61, 70, 75, 83]"
45,-45.88851875439683,-23.20207212374724,89.31,"[10, 45]","[10, 45, 78]"
46,-45.81924017571527,-23.3958489143977,4.31,"[6, 27, 46, 48, 54]","[6, 27, 46, 47, 48, 54, 59, 61, 87]"
47,-45.85631252845418,-23.3958489143977,11.74,"[47, 54, 87]","[6, 27, 46, 47, 48, 54, 59, 87]"
48,-45.81883894955156,-23.3958489143977,94.05,"[6, 27, 46, 48, 54]","[6, 27, 46, 47, 48, 54, 59, 61, 87]"
49,-45.943877815275904,-23.35459948835927,74.39,"[49, 73, 90, 94]","[11, 18, 31, 49, 73, 86, 90, 94, 97]"
50,-46.07826492394777,-23.3958489143977,47.37,"[32, 50]","[32, 50, 69]"
51,-46.10851134648092,-23.321766658206858,73.04,"[13, 51]","[13, 34, 43, 51, 91]"
52,-45.910158901944186,-23.29681715324818,13.71,"[0, 22, 31, 52, 62, 64, 80, 82, 84, 96]","[0, 9, 11, 18, 22, 31, 39, 41, 52, 53, 62, 64, 66, 77, 80, 82, 84, 88, 95, 96]"
53,-45.89203075949214,-23.323106151544035,33.76,"[11, 53, 80]","[0, 9, 11, 31, 52, 53, 58, 80, 82, 83, 90, 96]"
54,-45.8336605079422,-23.38802265362143,92.6,"[6, 27, 46, 47, 48, 54, 59, 87]","[6, 27, 46, 47, 48, 54, 59, 61, 87]"
55,-45.84214315132514,-23.29299982576774,74.9,"[35, 40, 55, 70, 75]","[3, 9, 30, 35, 38, 40, 44, 55, 66, 70, 75]"
56,-45.98101156238688,-23.31850661636182,89.03,"[18, 33, 56, 77]","[4, 18, 33, 37, 39, 41, 56, 73, 77, 88, 94]"
57,-45.992287716202455,-23.253237689445534,42.79,"[14, 16, 57]","[14, 16, 21, 24, 26, 29, 37, 57, 79, 98]"
58,-45.88862332324276,-23.356442588903626,30.56,"[58, 90]","[11, 53, 58, 80, 83, 87, 90]"
59,-45.83748777735863,-23.365661529135444,24.55,"[27, 54, 59, 61, 87]","[6, 15, 27, 44, 46, 47, 48, 54, 59, 61, 83, 87]"
