local_id,longitude,latitude,peso,pontos_cobertos_tipo_0,pontos_cobertos_tipo_1
0,-46.05894248025624,-23.234640175382722,15.9,"[0, 1, 11, 27, 33, 38, 56, 61, 72, 88, 97]","[0, 1, 11, 13, 17, 20, 27, 33, 38, 43, 52, 55, 56, 60, 61, 72, 88, 97, 98]"
1,-46.07527803042546,-23.237907887521168,31.54,"[0, 1, 11, 27, 33, 38, 56, 72, 88, 98]","[0, 1, 11, 27, 33, 38, 43, 56, 61, 72, 88, 97, 98]"
2,-45.963489955194454,-23.35246301278883,47.73,"[2, 9, 10, 15, 19, 23, 25, 29, 34, 48, 53, 58, 69, 70, 74, 79, 91]","[2, 5, 9, 10, 14, 15, 19, 23, 24, 25, 29, 31, 34, 37, 44, 45, 48, 53, 54, 57, 58, 62, 67, 68, 69, 70, 73, 74, 79, 80, 83, 86, 91, 96, 99]"
3,-46.10960360181388,-23.369312920930515,24.8,"[3, 7, 16, 35, 41, 42, 46, 47, 63, 64, 65, 76, 78, 85, 89, 93]","[3, 7, 16, 21, 32, 35, 39, 41, 42, 46, 47, 63, 64, 65, 75, 76, 78, 85, 89, 93]"
4,-45.94798632094968,-23.283592471901418,67.99,"[4, 12, 28, 50, 94]","[4, 12, 14, 28, 31, 37, 50, 54, 67, 83, 84, 86, 94, 95, 99]"
5,-45.980663976469486,-23.318173333018187,84.45,"[5, 14, 24, 31, 37, 40, 45, 49, 54, 58, 62, 66, 67, 68, 69, 70, 82, 83, 86, 90, 91, 95, 96, 99]","[2, 5, 10, 12, 14, 15, 24, 25, 28, 29, 31, 37, 40, 45, 48, 49, 50, 54, 58, 62, 66, 67, 68, 69, 70, 74, 82, 83, 84, 86, 87, 90, 91, 94, 95, 96, 99]"
6,-45.899874042200985,-23.21451171547109,45.36,"[6, 18, 36, 71, 81]","[6, 8, 18, 36, 51, 71, 81]"
7,-46.09784214382198,-23.350653860133193,79.41,"[3, 7, 16, 21, 32, 35, 41, 42, 46, 47, 63, 64, 65, 76, 85]","[3, 7, 16, 21, 32, 35, 39, 41, 42, 46, 47, 63, 64, 65, 76, 78, 85, 89, 93]"
8,-45.93842245259554,-23.231211175595874,73.76,"[8, 18, 51, 81]","[6, 8, 18, 36, 51, 71, 81]"
9,-45.95793175989061,-23.360201944692204,1.46,"[2, 9, 10, 15, 19, 23, 25, 29, 34, 48, 53, 58, 73, 79, 91]","[2, 9, 10, 14, 15, 19, 23, 24, 25, 29, 31, 34, 44, 48, 53, 57, 58, 67, 69, 70, 73, 74, 79, 80, 91, 96]"
10,-45.967120976881034,-23.35280031620637,19.9,"[2, 9, 10, 15, 19, 23, 25, 29, 34, 48, 53, 58, 69, 70, 74, 79, 91]","[2, 5, 9, 10, 14, 15, 19, 23, 24, 25, 29, 31, 34, 37, 44, 45, 48, 53, 54, 57, 58, 62, 66, 67, 68, 69, 70, 73, 74, 79, 80, 83, 86, 91, 96, 99]"
11,-46.06360764114542,-23.233041507504062,22.38,"[0, 1, 11, 27, 33, 38, 56, 61, 72, 88, 97]","[0, 1, 11, 17, 27, 33, 38, 43, 55, 56, 61, 72, 88, 97, 98]"
12,-45.95823711466835,-23.29383047945628,67.59,"[4, 12, 28, 31, 37, 50, 54, 86, 94, 99]","[4, 5, 12, 14, 24, 28, 31, 37, 49, 50, 54, 58, 67, 68, 69, 70, 82, 83, 84, 86, 91, 94, 95, 96, 99]"
13,-46.01724590799726,-23.255785494462987,64.24,"[13, 17, 20, 22, 26, 30, 43, 52, 55, 59, 60, 92]","[0, 13, 17, 20, 22, 26, 27, 30, 33, 43, 52, 55, 59, 60, 77, 84, 92, 97]"
