local_id,longitude,latitude,peso,pontos_cobertos_tipo_0,pontos_cobertos_tipo_1
0,-46.09175141187645,-23.20207212374724,69.16,"[0, 9, 15, 35, 38, 40, 44, 48, 65, 88, 131, 144, 157, 158, 163, 170, 193, 201, 215, 223, 246, 247, 267, 280, 284, 306, 322, 336, 350, 405, 421, 433, 444, 447, 467, 486, 490, 494, 495]","[0, 9, 10, 11, 15, 19, 30, 31, 35, 38, 40, 44, 48, 65, 66, 72, 81, 82, 88, 90, 95, 117, 126, 131, 137, 144, 149, 157, 158, 163, 170, 171, 186, 193, 201, 215, 223, 224, 237, 246, 247, 250, 254, 258, 259, 261, 267, 269, 273, 280, 284, 287, 304, 306, 311, 319, 322, 331, 336, 338, 350, 352, 362, 366, 373, 390, 401, 405, 411, 413, 421, 433, 443, 444, 447, 459, 467, 469, 477, 486, 490, 494, 495]"
1,-46.003034795456806,-23.230418956880417,1.94,"[1, 12, 32, 36, 71, 91, 121, 134, 222, 230, 257, 308, 358, 371, 386, 388, 393, 485]","[1, 12, 14, 32, 36, 57, 58, 60, 62, 71, 73, 75, 79, 91, 103, 115, 116, 119, 121, 130, 133, 134, 160, 167, 168, 190, 195, 210, 217, 222, 230, 235, 251, 257, 262, 263, 271, 276, 295, 308, 315, 328, 357, 358, 371, 383, 386, 388, 393, 395, 430, 431, 436, 438, 439, 445, 454, 460, 464, 466, 473, 485]"
2,-45.995672449471,-23.336636462880318,34.26,"[2, 110, 151, 159, 182, 236, 303, 312, 316, 326, 377, 397, 418, 474, 497, 499]","[2, 13, 53, 101, 110, 124, 127, 138, 147, 151, 159, 182, 200, 202, 203, 227, 236, 248, 291, 303, 312, 316, 326, 354, 364, 377, 397, 418, 424, 428, 455, 457, 474, 478, 479, 487, 496, 497, 498, 499]"
3,-45.8922185604457,-23.2888689728392,86.43,"[3, 6, 39, 54, 84, 105, 118, 143, 156, 169, 196, 197, 205, 229, 245, 274, 279, 339, 372, 399, 402, 456, 463, 480, 484]","[3, 6, 21, 27, 39, 43, 45, 47, 54, 83, 84, 94, 104, 105, 118, 125, 132, 143, 156, 162, 165, 169, 172, 173, 196, 197, 205, 216, 221, 229, 231, 234, 245, 274, 275, 279, 302, 310, 321, 327, 337, 339, 343, 345, 363, 372, 396, 399, 402, 403, 404, 412, 414, 415, 419, 423, 442, 453, 456, 458, 462, 463, 468, 470, 471, 480, 484, 488]"
4,-45.912159898135904,-23.366780397397193,19.52,"[4, 52, 77, 107, 109, 113, 120, 140, 175, 177, 191, 194, 285, 307, 367, 380, 398, 425]","[4, 18, 20, 23, 27, 29, 34, 52, 63, 68, 74, 77, 107, 109, 112, 113, 120, 135, 136, 140, 153, 155, 164, 175, 177, 188, 189, 191, 192, 194, 213, 226, 232, 242, 243, 253, 277, 282, 285, 290, 307, 321, 324, 329, 344, 367, 369, 380, 398, 425, 450, 482, 491]"
5,-46.09954641125567,-23.268805853492363,1.37,"[5, 22, 49, 51, 55, 69, 123, 129, 142, 145, 305, 334, 340, 368]","[5, 22, 49, 51, 55, 67, 69, 72, 80, 98, 106, 123, 129, 142, 145, 198, 199, 237, 244, 246, 305, 311, 334, 340, 347, 353, 368, 390, 434, 472, 477]"
6,-45.91432199424863,-23.28500547974141,44.97,"[3, 6, 21, 39, 43, 118, 169, 173, 197, 229, 234, 339, 363, 372, 396, 402, 456, 458, 463, 471, 480, 484]","[3, 6, 21, 27, 39, 43, 45, 46, 47, 54, 83, 84, 105, 118, 141, 143, 156, 165, 169, 173, 176, 196, 197, 205, 216, 229, 231, 234, 241, 245, 274, 279, 333, 339, 342, 343, 363, 372, 396, 399, 402, 403, 415, 419, 423, 429, 442, 452, 456, 458, 461, 463, 471, 480, 483, 484]"
7,-45.89372778906987,-23.208323674684273,36.96,"[7, 122, 209, 264, 346]","[7, 122, 204, 209, 264, 300, 346, 365, 382, 465]"
8,-45.81883894955156,-23.33093194868153,71.41,"[8, 24, 28, 33, 41, 85, 92, 96, 128, 166, 174, 180, 185, 225, 228, 240, 260, 281, 294, 313, 318, 349, 409, 422, 448, 492]","[8, 24, 28, 33, 41, 56, 85, 92, 96, 102, 104, 108, 128, 139, 166, 174, 180, 183, 185, 219, 225, 228, 238, 240, 256, 260, 281, 294, 299, 302, 310, 313, 318, 325, 332, 337, 349, 375, 379, 407, 408, 409, 422, 427, 432, 448, 451, 453, 462, 481, 492]"
9,-46.06886583255952,-23.207184118037585,53.91,"[0, 9, 10, 19, 35, 38, 40, 44, 48, 66, 81, 82, 90, 126, 158, 186, 193, 201, 215, 223, 224, 247, 250, 259, 261, 267, 273, 284, 304, 306, 336, 350, 362, 366, 373, 401, 405, 411, 413, 421, 443, 444, 467, 469, 486, 495]","[0, 9, 10, 15, 19, 35, 38, 40, 44, 48, 65, 66, 72, 79, 80, 81, 82, 86, 88, 90, 91, 103, 115, 116, 126, 131, 133, 144, 157, 158, 160, 170, 186, 193, 201, 215, 217, 223, 224, 235, 246, 247, 250, 251, 259, 261, 263, 267, 273, 276, 280, 284, 304, 306, 311, 315, 322, 328, 336, 350, 357, 362, 366, 373, 390, 401, 405, 411, 413, 421, 430, 433, 439, 443, 444, 447, 454, 460, 466, 467, 469, 473, 486, 494, 495]"
