local_id,longitude,latitude,peso,pontos_cobertos_tipo_0,pontos_cobertos_tipo_1
0,-46.03538648353537,-23.363463555034965,83.15,"[0, 22, 48, 60, 155, 176, 180, 201, 306, 311, 326, 347, 368, 405, 543, 585, 632, 675, 678, 681, 767, 787, 810, 830, 865, 909, 985, 996, 1013, 1014, 1020, 1021, 1052, 1184, 1186, 1206, 1298, 1304, 1314, 1346, 1352, 1393, 1399, 1400, 1421, 1456, 1473, 1491]","[0, 13, 21, 22, 24, 38, 41, 48, 58, 60, 67, 68, 84, 109, 112, 115, 124, 128, 133, 139, 143, 155, 157, 168, 171, 176, 180, 199, 201, 259, 271, 273, 289, 306, 311, 314, 318, 326, 347, 348, 368, 379, 385, 399, 405, 411, 431, 452, 457, 498, 510, 528, 536, 539, 543, 585, 592, 605, 607, 632, 661, 668, 672, 675, 678, 681, 682, 698, 714, 735, 753, 767, 776, 785, 787, 810, 825, 827, 830, 843, 851, 853, 858, 860, 862, 865, 875, 899, 909, 911, 921, 929, 936, 960, 968, 972, 979, 980, 985, 996, 1007, 1009, 1013, 1014, 1020, 1021, 1052, 1073, 1091, 1093, 1097, 1111, 1114, 1120, 1128, 1134, 1149, 1163, 1184, 1186, 1187, 1190, 1198, 1206, 1211, 1228, 1270, 1298, 1304, 1309, 1312, 1314, 1317, 1318, 1319, 1320, 1325, 1335, 1346, 1351, 1352, 1373, 1375, 1377, 1392, 1393, 1396, 1398, 1399, 1400, 1408, 1419, 1421, 1427, 1435, 1456, 1473, 1481, 1491, 1494]"
1,-45.81883894955156,-23.20207212374724,30.03,"[1, 8, 85, 89, 131, 150, 164, 174, 235, 236, 253, 255, 258, 262, 263, 302, 330, 415, 421, 441, 446, 454, 487, 495, 505, 524, 561, 646, 701, 713, 718, 757, 786, 864, 890, 900, 928, 934, 966, 990, 1024, 1025, 1063, 1100, 1102, 1146, 1189, 1202, 1222, 1232, 1235, 1261, 1279, 1305, 1310, 1316, 1340, 1355, 1363, 1378, 1381, 1407, 1428, 1447, 1451, 1458, 1465, 1487, 1490, 1498]","[1, 8, 61, 62, 85, 89, 95, 131, 150, 164, 174, 181, 182, 235, 236, 252, 253, 255, 258, 262, 263, 269, 270, 277, 302, 315, 330, 352, 376, 409, 415, 421, 433, 441, 446, 454, 487, 494, 495, 505, 512, 517, 524, 561, 573, 598, 612, 646, 648, 701, 707, 713, 718, 757, 769, 786, 805, 823, 829, 848, 864, 890, 900, 928, 934, 940, 966, 977, 990, 994, 1008, 1010, 1019, 1024, 1025, 1029, 1036, 1039, 1063, 1068, 1100, 1102, 1103, 1144, 1146, 1150, 1189, 1202, 1222, 1232, 1235, 1261, 1266, 1279, 1284, 1305, 1310, 1316, 1340, 1355, 1363, 1378, 1381, 1407, 1428, 1432, 1447, 1451, 1458, 1465, 1470, 1487, 1490, 1498]"
2,-45.89818823113771,-23.20207212374724,43.08,"[2, 63, 257, 267, 305, 308, 342, 351, 410, 438, 444, 522, 596, 759, 815, 822, 828, 923, 976, 1070, 1081, 1090, 1193, 1216, 1288, 1327, 1345, 1369, 1468, 1478]","[2, 61, 63, 120, 132, 182, 192, 214, 246, 251, 257, 267, 284, 290, 297, 299, 305, 308, 342, 351, 374, 388, 410, 423, 438, 444, 468, 469, 500, 522, 590, 596, 621, 631, 641, 655, 707, 759, 769, 815, 822, 824, 828, 869, 923, 976, 977, 1019, 1022, 1070, 1081, 1090, 1103, 1106, 1132, 1177, 1193, 1216, 1266, 1267, 1284, 1288, 1327, 1345, 1369, 1376, 1426, 1433, 1440, 1468, 1470, 1478]"
3,-46.087640657214045,-23.280337536366524,1.87,"[3, 90, 116, 136, 153, 161, 190, 220, 245, 380, 398, 442, 484, 575, 686, 766, 773, 870, 889, 947, 950, 954, 975, 1012, 1015, 1032, 1049, 1112, 1154, 1183, 1197, 1213, 1276, 1281, 1350, 1429, 1443, 1486]","[3, 36, 49, 50, 65, 66, 78, 90, 96, 101, 102, 103, 106, 116, 121, 130, 136, 153, 161, 190, 208, 210, 220, 245, 254, 312, 325, 333, 335, 354, 362, 375, 380, 394, 398, 404, 439, 442, 464, 481, 483, 484, 485, 516, 518, 562, 575, 576, 586, 599, 606, 629, 644, 650, 669, 686, 716, 739, 741, 766, 771, 773, 792, 804, 812, 835, 850, 870, 879, 889, 893, 916, 947, 950, 953, 954, 967, 975, 995, 1012, 1015, 1028, 1032, 1033, 1038, 1048, 1049, 1059, 1066, 1074, 1076, 1080, 1112, 1118, 1135, 1141, 1154, 1158, 1183, 1197, 1213, 1214, 1237, 1240, 1276, 1281, 1282, 1294, 1299, 1300, 1330, 1347, 1350, 1364, 1385, 1429, 1434, 1443, 1459, 1462, 1486]"
4,-45.978879230921116,-23.20207212374724,24.16,"[4, 16, 70, 81, 148, 154, 206, 213, 222, 226, 229, 250, 303, 310, 341, 363, 392, 434, 501, 511, 534, 538, 572, 581, 600, 601, 604, 677, 691, 731, 744, 751, 942, 958, 1017, 1043, 1044, 1083, 1140, 1172, 1258, 1306, 1307, 1313, 1342, 1402, 1423, 1448]","[4, 16, 70, 81, 148, 154, 206, 209, 213, 216, 222, 226, 229, 237, 246, 250, 251, 275, 285, 297, 299, 303, 310, 313, 341, 363, 386, 388, 392, 417, 434, 445, 501, 504, 511, 534, 538, 572, 581, 583, 600, 601, 604, 631, 674, 677, 691, 731, 736, 744, 751, 824, 905, 919, 942, 949, 958, 983, 1017, 1043, 1044, 1083, 1116, 1140, 1157, 1172, 1173, 1200, 1258, 1306, 1307, 1313, 1333, 1342, 1402, 1423, 1433, 1448, 1467]"
5,-45.943538466295536,-23.314009025299203,68.54,"[5, 25, 28, 94, 100, 177, 193, 231, 334, 344, 364, 383, 443, 465, 499, 514, 548, 614, 627, 676, 727, 748, 758, 795, 839, 885, 925, 943, 946, 1034, 1053, 1127, 1185, 1188, 1210, 1264, 1290, 1367, 1368, 1414, 1436, 1453, 1469]","[5, 25, 28, 54, 55, 71, 94, 100, 126, 170, 177, 191, 193, 221, 231, 261, 266, 296, 324, 334, 344, 364, 383, 425, 443, 465, 466, 480, 489, 499, 506, 514, 530, 540, 548, 549, 556, 568, 588, 595, 609, 613, 614, 620, 627, 660, 671, 676, 683, 689, 690, 697, 702, 711, 726, 727, 738, 748, 752, 754, 758, 760, 774, 775, 782, 784, 791, 795, 839, 854, 856, 859, 873, 885, 894, 918, 922, 925, 943, 944, 946, 999, 1004, 1018, 1027, 1034, 1037, 1040, 1053, 1055, 1082, 1096, 1126, 1127, 1162, 1185, 1188, 1203, 1210, 1241, 1256, 1264, 1269, 1274, 1290, 1295, 1323, 1362, 1367, 1368, 1404, 1414, 1436, 1446, 1453, 1457, 1460, 1469, 1493]"
6,-45.89483703247583,-23.33526471184754,47.27,"[6, 34, 40, 79, 151, 159, 166, 211, 336, 358, 370, 377, 396, 403, 425, 467, 475, 478, 577, 613, 659, 756, 782, 784, 793, 841, 873, 881, 902, 1027, 1067, 1079, 1096, 1156, 1192, 1212, 1357, 1365, 1371, 1390, 1455, 1479, 1493]","[6, 17, 19, 28, 34, 40, 42, 79, 100, 119, 138, 151, 159, 166, 167, 170, 177, 194, 203, 211, 223, 247, 324, 332, 336, 338, 358, 360, 370, 371, 377, 396, 400, 402, 403, 407, 425, 467, 473, 475, 478, 507, 514, 542, 548, 556, 564, 568, 571, 577, 593, 594, 611, 613, 614, 636, 659, 680, 692, 727, 746, 756, 758, 775, 782, 784, 790, 791, 793, 808, 818, 841, 861, 873, 881, 884, 892, 902, 914, 918, 922, 924, 927, 1023, 1027, 1050, 1067, 1077, 1079, 1082, 1095, 1096, 1127, 1156, 1159, 1164, 1166, 1191, 1192, 1210, 1212, 1221, 1241, 1247, 1301, 1315, 1344, 1357, 1362, 1365, 1366, 1367, 1371, 1390, 1404, 1414, 1436, 1455, 1472, 1479, 1493]"
7,-46.02114233704445,-23.27900134041944,10.54,"[7, 26, 65, 101, 103, 145, 184, 225, 369, 378, 390, 451, 456, 486, 516, 531, 535, 597, 606, 638, 649, 666, 685, 835, 887, 948, 964, 998, 1059, 1195, 1225, 1243, 1245, 1277, 1395, 1450, 1454, 1482]","[7, 26, 27, 50, 59, 65, 92, 93, 101, 103, 114, 129, 134, 145, 153, 184, 195, 220, 225, 261, 312, 328, 335, 359, 369, 378, 387, 390, 442, 451, 456, 486, 488, 497, 516, 518, 531, 535, 551, 554, 566, 597, 606, 622, 638, 644, 647, 649, 651, 657, 666, 673, 685, 710, 763, 774, 779, 781, 803, 814, 835, 836, 847, 856, 866, 871, 879, 887, 908, 919, 933, 944, 948, 964, 975, 992, 998, 1033, 1049, 1059, 1078, 1086, 1089, 1122, 1160, 1175, 1195, 1197, 1225, 1237, 1243, 1245, 1246, 1256, 1271, 1274, 1277, 1278, 1294, 1318, 1336, 1385, 1395, 1401, 1450, 1454, 1482, 1484, 1492]"
8,-45.81883894955156,-23.20207212374724,66.58,"[1, 8, 85, 89, 131, 150, 164, 174, 235, 236, 253, 255, 258, 262, 263, 302, 330, 415, 421, 441, 446, 454, 487, 495, 505, 524, 561, 646, 701, 713, 718, 757, 786, 864, 890, 900, 928, 934, 966, 990, 1024, 1025, 1063, 1100, 1102, 1146, 1189, 1202, 1222, 1232, 1235, 1261, 1279, 1305, 1310, 1316, 1340, 1355, 1363, 1378, 1381, 1407, 1428, 1447, 1451, 1458, 1465, 1487, 1490, 1498]","[1, 8, 61, 62, 85, 89, 95, 131, 150, 164, 174, 181, 182, 235, 236, 252, 253, 255, 258, 262, 263, 269, 270, 277, 302, 315, 330, 352, 376, 409, 415, 421, 433, 441, 446, 454, 487, 494, 495, 505, 512, 517, 524, 561, 573, 598, 612, 646, 648, 701, 707, 713, 718, 757, 769, 786, 805, 823, 829, 848, 864, 890, 900, 928, 934, 940, 966, 977, 990, 994, 1008, 1010, 1019, 1024, 1025, 1029, 1036, 1039, 1063, 1068, 1100, 1102, 1103, 1144, 1146, 1150, 1189, 1202, 1222, 1232, 1235, 1261, 1266, 1279, 1284, 1305, 1310, 1316, 1340, 1355, 1363, 1378, 1381, 1407, 1428, 1432, 1447, 1451, 1458, 1465, 1470, 1487, 1490, 1498]"
9,-45.940690689683045,-23.384445207047953,41.39,"[9, 14, 18, 20, 44, 117, 127, 156, 160, 186, 189, 202, 234, 268, 272, 373, 384, 413, 420, 430, 448, 459, 529, 560, 565, 570, 637, 639, 665, 699, 706, 719, 730, 761, 816, 845, 846, 872, 903, 917, 930, 931, 935, 959, 1051, 1062, 1085, 1104, 1123, 1124, 1131, 1152, 1164, 1201, 1220, 1227, 1229, 1234, 1286, 1289, 1293, 1315, 1331, 1337, 1349, 1360, 1374, 1397, 1437, 1474, 1476]","[9, 11, 14, 17, 18, 20, 29, 44, 45, 52, 53, 73, 74, 76, 86, 117, 118, 126, 127, 156, 160, 186, 189, 191, 196, 202, 217, 234, 244, 268, 272, 287, 288, 296, 317, 319, 332, 355, 361, 373, 384, 413, 414, 420, 430, 448, 459, 482, 489, 502, 529, 532, 537, 545, 556, 558, 560, 563, 565, 570, 574, 609, 635, 636, 637, 639, 652, 665, 687, 690, 699, 703, 706, 717, 719, 720, 722, 730, 734, 738, 746, 761, 775, 780, 807, 816, 834, 844, 845, 846, 872, 884, 888, 903, 917, 918, 930, 931, 935, 955, 959, 971, 997, 1000, 1002, 1018, 1050, 1051, 1054, 1061, 1062, 1079, 1082, 1085, 1095, 1104, 1121, 1123, 1124, 1131, 1138, 1139, 1152, 1155, 1162, 1164, 1166, 1194, 1201, 1220, 1227, 1229, 1234, 1249, 1269, 1286, 1289, 1293, 1301, 1315, 1323, 1331, 1337, 1349, 1353, 1360, 1362, 1374, 1394, 1397, 1404, 1431, 1437, 1460, 1474, 1476, 1485]"
