local_id,longitude,latitude,peso,pontos_cobertos_tipo_0,pontos_cobertos_tipo_1
0,-45.97587540384148,-23.223780276534825,42.33,"[0, 6, 9, 11, 15, 31, 36, 48, 64, 66, 73, 80, 82, 89, 92]","[0, 6, 9, 11, 13, 15, 16, 17, 19, 28, 31, 36, 45, 48, 53, 60, 64, 65, 66, 68, 73, 80, 82, 89, 92]"
1,-45.92453965920109,-23.29163953595745,20.43,"[1, 34, 41, 49, 52, 55, 62, 70]","[1, 34, 41, 49, 52, 55, 62, 70, 83, 99]"
2,-46.06730963125302,-23.30032196660577,72.33,"[2, 7, 26, 58, 61]","[2, 7, 26, 32, 58, 61]"
3,-46.00679900115219,-23.34407557826807,21.81,"[3, 46, 63, 79, 81, 97]","[3, 18, 21, 37, 43, 46, 63, 75, 79, 81, 84, 85, 97]"
4,-46.117681857368325,-23.28708531805552,54.79,"[4, 7, 32, 33, 76, 88, 91, 94, 95]","[4, 7, 14, 32, 33, 35, 38, 50, 61, 69, 71, 76, 77, 86, 88, 91, 94, 95]"
5,-46.08230199245365,-23.25343337473652,85.31,"[5, 35, 51, 69, 72, 77, 78, 88]","[5, 23, 26, 27, 32, 33, 35, 40, 47, 50, 51, 54, 61, 69, 72, 76, 77, 78, 88, 91]"
6,-45.96242016888191,-23.231420179213128,90.28,"[0, 6, 17, 36, 64, 66, 73]","[0, 6, 9, 11, 15, 17, 19, 28, 31, 36, 45, 48, 49, 60, 64, 65, 66, 68, 73, 80, 82, 89, 92]"
7,-46.09459100202027,-23.30327460443557,75.29,"[2, 4, 7, 14, 58, 61, 94]","[2, 4, 7, 14, 26, 32, 33, 35, 38, 58, 61, 71, 76, 77, 86, 88, 91, 94, 95]"
8,-45.838727724875554,-23.24219832007831,7.61,"[8, 59, 87, 96]","[8, 59, 87, 90, 96]"
9,-45.991899939405556,-23.20207212374724,0.4,"[0, 9, 11, 13, 15, 16, 31, 48, 53, 80, 82, 89, 92]","[0, 6, 9, 11, 13, 15, 16, 28, 31, 36, 48, 53, 60, 64, 66, 73, 80, 82, 89, 92]"
10,-46.069183057744816,-23.378768764559883,51.67,"[10, 20, 24, 25, 29, 30, 39, 42, 56, 74]","[10, 18, 20, 24, 25, 29, 30, 39, 42, 56, 74, 85]"
11,-45.982454540373816,-23.20207212374724,37.56,"[0, 9, 11, 13, 15, 31, 48, 53, 64, 80, 89, 92]","[0, 6, 9, 11, 13, 15, 16, 28, 31, 36, 48, 53, 60, 64, 66, 73, 80, 82, 89, 92]"
12,-46.09301742318758,-23.20207212374724,4.62,"[12, 40, 57, 67]","[12, 23, 27, 40, 51, 54, 57, 67, 72, 78, 98]"
13,-46.00547200479476,-23.20207212374724,68.85,"[9, 11, 13, 15, 16, 31, 48, 53, 60, 80, 82, 89]","[0, 9, 11, 13, 15, 16, 28, 31, 36, 47, 48, 53, 60, 64, 73, 80, 82, 89, 92]"
14,-46.11044287020076,-23.324941352900545,25.24,"[7, 14, 38, 71, 86, 94, 95]","[4, 7, 14, 38, 58, 71, 76, 86, 91, 94, 95]"
15,-45.984945073598276,-23.20207212374724,26.16,"[0, 9, 11, 13, 15, 31, 48, 53, 80, 82, 89, 92]","[0, 6, 9, 11, 13, 15, 16, 28, 31, 36, 48, 53, 60, 64, 66, 73, 80, 82, 89, 92]"
16,-46.017721985131594,-23.20207212374724,19.21,"[9, 13, 16, 31, 48, 53, 82]","[0, 9, 11, 13, 15, 16, 27, 28, 31, 47, 48, 53, 54, 60, 80, 82, 89, 92, 98]"
17,-45.96896073463063,-23.25629640833845,29.5,"[6, 17, 19, 45, 65, 68, 73]","[0, 6, 17, 19, 28, 36, 45, 49, 60, 62, 64, 65, 68, 73, 82, 93]"
18,-46.02790827420518,-23.36478657622303,48.36,"[18, 39, 46, 63, 79, 85, 97]","[3, 10, 18, 20, 30, 39, 42, 46, 56, 63, 74, 75, 79, 81, 85, 97]"
19,-45.9674079840012,-23.259239713446156,93.51,"[17, 19, 49, 65, 68, 73]","[0, 6, 17, 19, 28, 36, 45, 49, 55, 62, 64, 65, 68, 73, 93]"
20,-46.05931933987487,-23.391893824702493,67.79,"[10, 20, 25, 39, 42, 56, 74]","[10, 18, 20, 24, 25, 29, 30, 39, 42, 56, 74, 85]"
21,-45.9802019700471,-23.378879722864156,84.13,"[21, 43, 44, 75, 81, 84]","[3, 21, 22, 37, 43, 44, 63, 75, 79, 81, 84]"
22,-45.94327795927726,-23.3705107590888,50.73,"[22, 43, 44]","[21, 22, 37, 43, 44, 75, 81, 84]"
23,-46.07344718816123,-23.226951614629247,88.16,"[23, 27, 40, 51, 54, 72, 78]","[5, 12, 23, 27, 40, 47, 51, 54, 57, 67, 69, 72, 77, 78, 98]"
24,-46.08290710181882,-23.36743153574583,5.71,"[10, 24, 25, 29, 30, 42, 56, 74]","[10, 20, 24, 25, 29, 30, 39, 42, 56, 74]"
25,-46.07862340998229,-23.377907772469605,1.58,"[10, 20, 24, 25, 29, 30, 42, 56, 74]","[10, 20, 24, 25, 29, 30, 39, 42, 56, 74]"
26,-46.06088292775875,-23.292876819308294,34.28,"[2, 26, 58, 61]","[2, 5, 7, 26, 32, 58, 61, 77]"
