local_id,longitude,latitude,peso,pontos_cobertos_tipo_0,pontos_cobertos_tipo_1
0,-45.98700902996579,-23.258447883841697,20.94,"[0, 8, 13, 28, 85]","[0, 8, 13, 28, 49, 85, 93, 99]"
1,-45.84308618446608,-23.249274459300825,82.57,"[1, 23, 42]","[1, 3, 6, 23, 42]"
2,-46.06388784516938,-23.329068860514067,81.77,"[2, 7, 19, 76, 83, 96]","[2, 7, 19, 31, 46, 66, 76, 77, 78, 83, 96]"
3,-45.87766916235051,-23.23328436751409,69.88,"[3, 34, 59, 74, 90]","[1, 3, 34, 42, 59, 69, 74, 90]"
4,-46.10567255434181,-23.275110643235763,59.97,"[4, 33, 39, 56, 58, 67, 68, 81, 87, 89, 91]","[4, 30, 33, 39, 48, 50, 56, 58, 67, 68, 81, 87, 89, 91]"
5,-45.89031315925736,-23.361440230839406,26.22,"[5, 11, 15, 22, 41, 43, 61, 72, 75, 82, 86, 88, 94, 97, 98]","[5, 11, 15, 22, 27, 41, 43, 61, 71, 72, 75, 82, 86, 88, 94, 97, 98]"
6,-45.863173426765606,-23.280779225316127,55.91,"[6, 14, 17, 21, 32, 40, 44, 47, 95]","[1, 6, 9, 14, 17, 20, 21, 29, 32, 34, 37, 38, 40, 44, 47, 55, 57, 84, 92, 95]"
7,-46.03737810677795,-23.32712302042104,5.71,"[2, 7, 16, 31, 46, 66, 76, 77, 78, 83]","[2, 7, 16, 19, 31, 46, 66, 76, 77, 78, 83]"
8,-46.007494937546,-23.25210491665023,35.53,"[0, 8, 13, 28]","[0, 8, 13, 28, 85]"
9,-45.88753825031406,-23.302300702907456,90.17,"[9, 14, 17, 20, 21, 29, 37, 38, 40, 44, 47, 57, 84, 92, 95]","[6, 9, 14, 17, 20, 21, 22, 29, 32, 37, 38, 40, 44, 45, 47, 55, 57, 63, 70, 71, 84, 92, 95, 97]"
10,-45.83041588541081,-23.3644702801402,20.0,"[10, 26, 27, 35, 51]","[10, 26, 27, 35, 51, 54]"
11,-45.90669592360719,-23.358496941411538,52.93,"[5, 11, 15, 22, 41, 43, 61, 71, 72, 75, 82, 86, 88, 97, 98]","[5, 11, 15, 22, 41, 43, 61, 71, 72, 75, 82, 86, 88, 94, 97, 98]"
12,-45.93634930686932,-23.296076682715864,93.95,"[12, 24, 45, 49, 63, 65, 70, 80]","[12, 20, 24, 37, 38, 45, 49, 63, 65, 70, 71, 80, 84, 85, 93, 99]"
13,-45.986302564660996,-23.254020445486997,99.17,"[0, 8, 13, 28, 85]","[0, 8, 13, 28, 49, 85, 93, 99]"
14,-45.86335525559751,-23.297575197727266,1.02,"[6, 9, 14, 17, 21, 29, 32, 40, 44, 47, 55, 57, 92, 95]","[6, 9, 14, 17, 20, 21, 29, 32, 37, 38, 40, 44, 47, 55, 57, 84, 92, 95]"
15,-45.90278987711817,-23.37809744795165,25.44,"[5, 11, 15, 41, 61, 72, 75, 82, 88, 94]","[5, 11, 15, 22, 41, 43, 61, 72, 75, 82, 86, 88, 94, 97, 98]"
16,-46.015754532304314,-23.31309440682214,95.06,"[7, 16, 31, 66, 78]","[7, 16, 31, 46, 52, 66, 76, 77, 78, 83]"
17,-45.87692203622429,-23.29252234049157,20.57,"[6, 9, 14, 17, 20, 21, 29, 32, 37, 38, 40, 44, 47, 57, 84, 92, 95]","[6, 9, 14, 17, 20, 21, 29, 32, 37, 38, 40, 44, 47, 55, 57, 84, 92, 95]"
18,-46.087836697313726,-23.22269411085499,46.99,"[18, 30, 48, 50, 62]","[18, 30, 33, 39, 48, 50, 62, 81, 87]"
19,-46.057492516335195,-23.347235555984003,20.48,"[2, 19, 46, 83]","[2, 7, 19, 31, 46, 64, 66, 73, 76, 77, 78, 83, 96]"
