local_id,longitude,latitude,peso,pontos_cobertos_tipo_0,pontos_cobertos_tipo_1
0,-46.01840005317322,-23.20876635433473,81.9,"[0, 46, 68, 77, 83, 84, 85, 96, 99]","[0, 1, 7, 42, 46, 68, 77, 83, 84, 85, 86, 90, 96, 99]"
1,-45.97646491789591,-23.204350683686396,46.42,"[1, 42, 46, 83, 86, 90, 96]","[0, 1, 7, 42, 46, 68, 77, 83, 84, 85, 86, 90, 96, 99]"
2,-45.99093509414742,-23.357153627355082,91.16,"[2, 16, 32, 38, 56, 70]","[2, 9, 16, 17, 28, 32, 38, 50, 56, 70]"
3,-45.921873534085684,-23.34655483419265,54.98,"[3, 13, 45, 63, 92]","[3, 4, 6, 8, 9, 13, 17, 19, 25, 28, 38, 45, 50, 58, 63, 71, 74, 92, 98]"
4,-45.94746417580542,-23.31274010163625,49.53,[4],"[3, 4, 9, 13, 15, 28, 33, 45, 50, 55, 56, 63, 66, 92]"
5,-45.86140636769372,-23.303681366232556,98.23,"[5, 22, 23, 24, 30, 36, 37, 40, 43, 47, 48, 49, 52, 57, 67, 75, 87, 88, 94]","[5, 6, 21, 22, 23, 24, 25, 27, 30, 36, 37, 40, 43, 47, 48, 49, 52, 57, 58, 67, 74, 75, 79, 87, 88, 94, 98]"
6,-45.87362452051606,-23.343589802273872,64.4,"[6, 8, 19, 21, 22, 39, 48, 60, 71, 79, 82, 98]","[3, 5, 6, 8, 19, 21, 22, 23, 24, 25, 26, 30, 36, 39, 40, 43, 48, 49, 51, 52, 58, 60, 67, 71, 74, 75, 79, 82, 87, 88, 98]"
7,-46.00469188775633,-23.23267876330738,92.53,"[7, 46, 77, 83, 85, 86]","[0, 1, 7, 42, 44, 46, 54, 62, 68, 77, 83, 84, 85, 86, 90, 96, 99]"
8,-45.893662442439926,-23.35726583199017,42.06,"[6, 8, 19, 21, 39, 51, 60, 71, 79, 82]","[3, 6, 8, 13, 19, 21, 25, 26, 39, 45, 48, 51, 58, 60, 63, 71, 74, 79, 82, 92, 98]"
9,-45.9683627536143,-23.337964369434147,40.87,"[9, 16, 17, 28, 32, 38, 50, 56, 70]","[2, 3, 4, 9, 13, 16, 17, 28, 32, 38, 45, 50, 56, 63, 70, 92]"
10,-45.84801028253789,-23.20291768499715,58.64,"[10, 20, 31, 72, 81]","[10, 20, 29, 31, 34, 61, 64, 72, 76, 78, 81, 91, 97]"
11,-46.02465743953074,-23.27809228967778,32.27,"[11, 35, 41, 44, 54, 62]","[11, 35, 41, 44, 54, 62]"
12,-46.04725097215191,-23.3958489143977,98.2,"[12, 18, 59, 65, 73, 80, 89, 95]","[12, 18, 59, 65, 73, 80, 89, 95]"
13,-45.94096610283051,-23.355733236722514,48.14,"[3, 13, 17, 28, 38, 45, 50, 63, 92]","[3, 4, 8, 9, 13, 16, 17, 28, 32, 38, 45, 50, 56, 63, 70, 92]"
14,-45.90675365242373,-23.22609513635532,88.5,"[14, 29, 53, 61, 69, 76, 93]","[14, 29, 31, 34, 53, 61, 64, 69, 76, 78, 91, 93, 97]"
15,-45.9245260865875,-23.2819803416885,95.87,"[15, 33, 55, 66]","[4, 15, 33, 55, 66, 74, 94]"
16,-45.97515866081454,-23.35121854274001,42.13,"[2, 9, 16, 17, 28, 32, 38, 50, 56, 70]","[2, 9, 13, 16, 17, 28, 32, 38, 45, 50, 56, 63, 70, 92]"
17,-45.95899666899868,-23.360945021560685,95.95,"[9, 13, 16, 17, 28, 32, 38, 50, 56, 63, 70, 92]","[2, 3, 9, 13, 16, 17, 28, 32, 38, 45, 50, 56, 63, 70, 92]"
18,-46.0505767835488,-23.3958489143977,43.75,"[12, 18, 59, 65, 73, 80, 89, 95]","[12, 18, 59, 65, 73, 80, 89, 95]"
19,-45.89145546498428,-23.360036413413138,77.55,"[6, 8, 19, 21, 39, 51, 60, 71, 79, 82]","[3, 6, 8, 19, 21, 25, 26, 39, 48, 51, 58, 60, 63, 71, 74, 79, 82, 98]"
20,-45.85216532616665,-23.20207212374724,97.4,"[10, 20, 31, 72, 81]","[10, 20, 29, 31, 34, 61, 64, 72, 76, 78, 81, 91, 97]"
