local_id,longitude,latitude,peso,pontos_cobertos_tipo_0,pontos_cobertos_tipo_1
0,-46.00196791028448,-23.296235447556004,54.43,"[0, 1, 4, 9, 18, 19, 36, 40, 41, 90]","[0, 1, 4, 9, 18, 19, 29, 32, 36, 40, 41, 82, 83, 90]"
1,-45.97612900752137,-23.305445853925228,6.56,"[0, 1, 19, 32, 41, 82]","[0, 1, 4, 9, 19, 29, 32, 35, 36, 40, 41, 82, 83, 90]"
2,-45.90588846157724,-23.387445371712722,13.56,"[2, 20, 23, 31, 38, 43, 47, 48, 50, 60, 62, 72, 78, 79, 86, 87, 88, 92]","[2, 3, 6, 20, 23, 31, 38, 43, 47, 48, 49, 50, 60, 62, 68, 70, 72, 77, 78, 79, 86, 87, 88, 92, 98]"
3,-45.87610320761998,-23.3958489143977,96.02,"[3, 20, 23, 31, 60, 68, 86, 87, 88, 98]","[2, 3, 20, 23, 31, 38, 43, 47, 48, 49, 50, 60, 62, 68, 78, 79, 86, 87, 88, 92, 98]"
4,-46.022819016327375,-23.292178435516465,37.91,"[0, 4, 18, 36, 90]","[0, 1, 4, 9, 12, 18, 19, 36, 40, 56, 69, 83, 90]"
5,-45.842499361070786,-23.340127006575194,14.87,"[5, 11, 46, 66, 85]","[5, 7, 11, 17, 45, 46, 49, 57, 63, 66, 85, 98, 99]"
6,-45.91642081028517,-23.355621269668593,94.27,"[6, 38, 43, 48, 61, 62, 72, 77, 79, 92]","[2, 6, 7, 17, 20, 23, 31, 38, 43, 47, 48, 49, 50, 60, 61, 62, 70, 72, 77, 78, 79, 88, 92]"
7,-45.88816798926343,-23.340384051043365,37.42,"[7, 17, 38, 49, 61, 62]","[5, 6, 7, 17, 20, 23, 38, 43, 48, 49, 61, 62, 63, 68, 72, 77, 79, 98, 99]"
8,-46.02747057355452,-23.213142487904193,84.31,"[8, 97]","[8, 34, 56, 75, 97]"
9,-45.981841134219984,-23.278077580999923,71.71,"[0, 9, 19, 29, 40, 41, 82, 90]","[0, 1, 4, 9, 19, 29, 32, 36, 40, 41, 71, 75, 81, 82, 90, 96]"
10,-46.08983441685009,-23.2979383801091,10.41,"[10, 14, 52, 65, 80, 89]","[10, 12, 14, 22, 24, 28, 39, 51, 52, 55, 59, 65, 67, 69, 76, 80, 89, 94]"
11,-45.81883894955156,-23.34817819230436,65.09,"[5, 11, 46, 66, 85]","[5, 11, 45, 46, 66, 85]"
12,-46.05844704205143,-23.266795623400412,23.16,"[12, 56, 69]","[4, 10, 12, 18, 34, 36, 52, 56, 65, 69, 89]"
13,-45.918254150976864,-23.242361486769003,0.94,"[13, 73]","[13, 16, 27, 58, 71, 73, 93, 96]"
14,-46.078599183212575,-23.32253558599905,61.4,"[10, 14, 22, 24, 25, 39, 52, 55, 59, 67, 76, 89, 91]","[10, 14, 22, 24, 25, 39, 52, 55, 59, 67, 69, 76, 80, 89, 91]"
15,-45.81883894955156,-23.30060809582684,75.72,"[15, 30, 45, 46, 57]","[15, 30, 44, 45, 46, 57, 63, 66, 74, 85]"
16,-45.92299883593194,-23.2026868337661,36.0,"[16, 27, 58, 93]","[13, 16, 21, 27, 58, 93]"
